"u	14
’B	14
Rg	14
x\	14
,L	14
bS	14
̃t	14
ːa	14
9v	14
6v	14
ω
	14
𐌰 	14
uQ	14
σκ	13
]n	13
hq	13
IK	13
ای	13
یر	13
س 	13
2'	13
ون	13
Fn	13

ε	13
ε
	13
J/	13
y;	13
y_	13
+b	13
y[	13
n–	13
YL	13
.q	13
“A	13
QE	13
:0	13
ζω	13
2(	13
Rn	13
́N	13
#1	13
aZ	13
ωτ	13
υν	13
'
	13
 י	13
7t	13
Mk	13
ピ	13
Kb	13
g;	13
uC	13
9′	13
tG	13
KY	13
ːd	13
N}	13
aʁ	13
*A	13
/K	13
6B	13
5[	13
tR	13
[θ	13
M/	13
ır	13
го	13
́ξ	13
}O	13
Pb	13
a3	13
Zr	13
Tv	13
ϊ	13
συ	13
nC	13
2?	13
EY	13
dV	13
ел	13
ло	13
æs	13
c[	13
t–	13

;	13
yJ	13
’C	13
9A	13
5h	13
hD	13
Wł	13
ゼ	13
ルタ	13
の伝	13
cł	13
4T	13
πρ	13
tq	13
ɛk	13
CY	13
*e	13
eH	13
s−	13
að	13
tW	13
qh	13
Oq	13
 о	13
ев	13
ви	13
f}	13
C0	13
οδ	13
шк	13
’1	13
`A	13
xA	13
/[	13
/ʒ	13
̃d	13
̃/	13
p[	13
5b	13
YM	13
Yf	13
πν	13
̓̀	13
JD	13
山)	13
oG	13
ðs	13
 म	13
"q	13
uD	13
{p	13
 ɔ	13
ŏ	13
δ'	13
ρτ	13
4v	13
r1	13

ħ	13
ħ
	13
D*	13
d3	13
a♯	13
́♭	13
h6	13
Rx	13
g6	13
(ほ	13
たん	13
QF	12
́φ	12
QR	12
mɔ	12
EJ	12
(φ	12
βο	12
λυ	12
†
	12
gG	12
5N	12
hø	12
̊b	12
ن,	12
 د	12
و 	12
̂'	12
nɪ	12
‘e	12
"h	12
6U	12
δ 	12
r}	12
JV	12
̔σ	12
θν	12
̓θ	12
́C	12

}	12
\}	12
}p	12

≤	12
≤
	12
8h	12
Uv	12
 √	12
C]	12
EK	12
μω	12
ʃi	12
 ≤	12
≤ 	12
n+	12
λω	12
e—	12
,:	12
»;	12
H4	12
ξ 	12
ɔɪ	12
゙ー	12
Hø	12
πυ	12
γη	12
ιω	12
«p	12
r»	12
JB	12
JI	12
(τ	12
グ	12
κι	12
sW	12
ZB	12
ир	12
 и	12
 Р	12
ии	12
̀
	12
(Þ	12
ˈa	12
!}	12
6}	12
5S	12
h_	12
Mp	12
y+	12
dE	12
DZ	12
1F	12
£1	12
 ك	12
Gd	12
u!	12
lC	12
nV	12
nM	12
ب 	12
θ 	12
b3	12
rH	12
3~	12
~3	12
JL	12
̉,	12
B4	12
+a	12
}/	12
θρ	12
ρσ	12
T8	12
ри	12
ен	12
 Б	12
 А	12
ĭ	12
I}	12
ين	12
kJ	12
́β	12
N6	12
δη	12
n~	12
dq	12
σθ	12
VX	12
(Æ	12
cg	12
n»	12
*H	12
+7	12
Ø 	12

*	12
tS	12
6F	12
Yb	12
нт	12
ти	12
øn	12
ة)	12
0p	12
3;	12
ري	12
D/	12
ック	12
Ā	12
E9	12
I_	12
ως	12
 ─	12
βε	12
sF	12
j/	12
5c	12
ɛ/	12
,S	12
3E	12
0C	12
 с	12
aː	12
??	12
̨r	12
–s	12
ь 	12
L3	12
V°	12

Þ	12
ा 	12
मा	12
t^	12
 ―	12
̇)	12
ħ)	12
Dd	12
aŋ	12
’w	12
ɪ́	12
ɪ̀	12
́ʔ	12
 ɤ	12
̓χ	12
–N	12
tE	12
o♯	12
̆̃	12
̆̀	12
゚た	12
技)	12
y?	11
]A	11
XC	11
Μα	11
ZD	11
dø	11
بو	11
)G	11
ə]	11
R/	11
β,	11
ν.	11
(μ	11

∫	11
∫
	11
p]	11
Bd	11
K4	11
nD	11
;P	11
Ἡ	11
Ἑ	11
ˈf	11
P(	11
[0	11
1K	11
aˈ	11
iˈ	11
a\	11
x3	11
.Y	11
H6	11
ZC	11
Ἰ	11
ησ	11
cT	11
ɑː	11
:C	11
κλ	11
 Ν	11
E6	11
ポ	11
ット	11
ττ	11
1'	11
ḍ	11
 ð	11
9L	11
mS	11
ガ	11
u;	11
1;	11
P&	11
tɛ	11
5;	11
9}	11
{N	11
_h	11
Ym	11
o;	11
2B	11
Nc	11
 ʃ	11
,s	11
̇s	11
ıs	11
̇n	11
1S	11
,{	11
)c	11
υλ	11
ủ	11
̉ 	11
7r	11
6R	11
tɪ	11
DX	11
ḱ	11
ие	11
еп	11
*u	11
}t	11
L_	11
*s	11
d\	11
eː	11
̌l	11
VJ	11
tC	11
I]	11
x+	11
dS	11
RW	11
eQ	11
ιδ	11
̓μ	11
c"	11
.w	11
L(	11
2!	11
ав	11
aW	11
kə	11
L]	11
tM	11
*l	11
ἠ	11
nP	11
:L	11
̌d	11
Αι	11
υπ	11
Tg	11
jɛ	11
пи	11
 к	11
ил	11
بن	11
لي	11
pA	11
χε	11
─ 	11
z‿	11
Dʼ	11
M8	11
i?	11
“s	11
5E	11
Q}	11
gL	11
Cv	11
jw	11
ʿi	11
əs	11
бл	11
ре	11
(δ	11
4E	11
́–	11
{5	11
æ)	11
PZ	11
hK	11
XS	11
8d	11
̨t	11
 ß	11
,P	11
Œc	11
νλ	11
ɔʊ	11
ˈɪ	11
 अ	11
;A	11
“l	11
s`	11
`u	11
‿ 	11
æh	11
tø	11
Fg	11
̣c	11
4G	10
IW	10
TJ	10
Ò	10
Z5	10
øg	10
 ج	10
ار	10
یا	10
r—	10
ε,	10
,d	10
η.	10
κδ	10
kP	10
z^	10
{z	10
O(	10
iU	10
i;	10
{H	10
c^	10
εκ	10
εο	10
7h	10
,;	10
,G	10

λ	10
λ
	10
ני	10
qc	10
,E	10
–L	10
rQ	10
با	10
ˈg	10
3P	10
2H	10
 ϝ	10
μμ	10
̓α	10
ὀ	10
.x	10
mə	10
3R	10
C&	10
EZ	10
]i	10
Hs	10
ιχ	10
μυ	10
Συ	10
ター	10
̃r	10
αθ	10
fB	10
BZ	10
WG	10
ми	10
ωσ	10
/ʃ	10
°6	10
mx	10
Ċ	10
Kt	10
(ا	10
mP	10
nZ	10
'-	10
4"	10

∨	10
∨
	10
++	10
D7	10
l−	10
bN	10
ن)	10
aO	10
ية	10
|\	10
h(	10
($	10
I+	10
ιε	10
αφ	10
ηρ	10
1c	10
6~	10
̣s	10
wj	10
0M	10
H5	10
ǒ	10
;2	10
yR	10
d′	10
{G	10
7−	10
’b	10
)!	10
φρ	10
Y'	10
]l	10
dH	10
OQ	10
zə	10
vɛ	10
ンク	10
eß	10
6b	10
/z	10
ː]	10
nˈ	10
4W	10
ͅ 	10
Rb	10
WK	10
Bt	10
̄'	10
Xn	10
 ξ	10
πλ	10
D8	10
zD	10
sˈ	10
̀y	10
R'	10
Ск	10
т 	10
ит	10
ањ	10
C8	10
(東	10
نا	10
̌p	10
1T	10
{I	10
ἑ	10
͂τ	10
̔ε	10
書 	10
0L	10
G8	10
ʼH	10
`i	10
’S	10
[[	10
̌r	10
 中	10
]J	10
m1	10
 ш	10
ḷ	10
ɪz	10
 ɛ	10
gə	10
K9	10
7N	10
ς/	10
̓γ	10
ωπ	10
H/	10
gW	10
·m	10
mC	10
lˈ	10
+?	10
{}	10
'q	10
dA	10
9(	10
/ɔ	10
OZ	10
o"	10
ָה	10
4!	10
3L	10
Ħ 	10
7C	10
ɛɪ	10
ʊɪ	10
уи	10
c7	10
*S	10
 没	10
βλ	10
̧r	10

Π	10
Π
	10
;O	10
C̆	10
r̆	10
U5	10
dD	10
£
	10
ــ	10
♭.	10
Ði	10
d͡	9
-'	9
«.	9
V'	9
w'	9
I*	9
;.	9
mA	9
6M	9
eJ	9
ø,	9
°4	9
9'	9
ور	9
ین	9
 خ	9
L7	9
α.	9
μ,	9

±	9
±
	9
æf	9
p(	9
e=	9
Ἱ	9
̔λ	9
ɜː	9
a#	9
“v	9
w_	9
j\	9
m\	9
6h	9
GG	9
uP	9
͂σ	9
4[	9
Dt	9
⁄5	9
D]	9
—o	9
اب	9
(Ε	9
ῥ	9
αδ	9
Yg	9
LJ	9
(Σ	9
εδ	9
~4	9
́»	9
(平	9
ファ	9
ם)	9
μπ	9
tɔ	9
ди	9
lɑ	9
ĝ	9
dx	9
ħl	9
KN	9
:J	9
yI	9
mG	9
デ	9
゙ィ	9
゙ン	9
yG	9
“a	9
dɔ	9
'W	9
4×	9
6×	9
0\	9
2"	9
d_	9
h\	9
9;	9
tʁ	9
ʁe	9
θω	9
X7	9
YO	9
JY	9
́A	9
ım	9
ın	9
zı	9
g·	9
1N	9
χι	9
—e	9
eˈ	9

Ψ	9
Ψ
	9

∇	9
∇
	9
)m	9
$1	9
ŋ 	9
ιπ	9
Δι	9
πω	9
φη	9
α-	9
 Χ	9
́G	9
'F	9
'(	9
ик	9
ку	9
ео	9
те	9

ρ	9
ρ
	9
 Л	9
];	9
w!	9
説 	9
(λ	9
O+	9
:d	9
»N	9
–e	9
ˈh	9
Βα	9
ΟΣ	9
QO	9
d;	9
ом	9
̌T	9
,]	9
أ	9
8[	9
ρχ	9
8p	9
kø	9
øs	9
yð	9
̧'	9
山,	9
“f	9
(С	9
е)	9
од	9
д 	9
Ре	9
pɔ	9
ек	9
 д	9
 س	9
̌j	9
†1	9
7(	9
+V	9
εμ	9
 我	9
*.	9
–M	9
μT	9
9a	9
(Δ	9
C5	9
o2	9
̄
	9
lO	9
]]	9
sə	9
aʃ	9
̮a	9
mM	9
đo	9
̌b	9
f[	9
o?	9
Гр	9
 Г	9
 у	9
ич	9
θi	9
K6	9
S7	9
 ف	9
(源	9
́P	9
—M	9
zA	9
þr	9
DW	9
PY	9
(天	9
ξι	9
Βε	9
من	9
βι	9
łk	9
»e	9
Z1	9
R9	9
4M	9
υβ	9
̯t	9
ʃt	9
̯k	9
ʔɛ	9
Ου	9
-ı	9
b7	9
«c	9
ωk	9
°a	9
6E	9
|-	9
ːʁ	9
Rc	9
h”	9
X0	9
m—	9
c3	9
c5	9
6!	9
a6	9
5#	9
4#	9
2#	9
#,	9
3=	9
a7	9
6x	9
μL	9
Xm	8
rB	8
Bæ	8
می	8
 ه	8
لم	8
 و	8
لس	8
;R	8
V7	8
‘O	8
8D	8
u2	8
Nt	8
=3	8
1\	8
\g	8
n^	8
,c	8

∀	8
∀
	8
g_	8
͡ʃ	8

‖	8
‖
	8
2a	8
H}	8
B=	8
N4	8
R[	8
5m	8
4Y	8
5M	8
'7	8
̄a	8
W/	8
 И	8
αξ	8
-/	8
́ζ	8
π,	8
ðə	8
–)	8
fq	8
JH	8
;I	8
χρ	8
FJ	8
’l	8
#2	8
yT	8
パ	8
̧,	8
γγ	8
h;	8
ת 	8
(ホ	8
ー 	8
 フ	8
1a	8
“S	8
Ν 	8
pV	8
Vg	8
tə	8
WZ	8
 „	8
ني	8
̆s	8
IY	8
A(	8
لج	8
̨s	8
YN	8
.v	8
l?	8
Y-	8
)l	8
ʊz	8
ŋk	8
rə	8
5×	8

≈	8
≈
	8
6\	8
1L	8
3x	8
Ff	8
.z	8
K}	8

φ	8
φ
	8
wv	8
yB	8
Ş	8
rı	8
Yn	8
w?	8
]c	8
kɔ	8
θ]	8
sJ	8
{r	8
(Κ	8
ΗΣ	8
fA	8
ι.	8
εθ	8
αβ	8
οχ	8
χη	8
Α 	8
lB	8
NX	8
 道	8
~-	8
t‐	8
9E	8
[5	8
JZ	8
ə.	8
ζε	8
=L	8
\L	8
{Q	8
{P	8
Σο	8
по	8
се	8
ог	8
Ал	8
ма	8
.j	8
m}	8
.\	8
C_	8
ːr	8
zG	8
iV	8
jg	8
(ト	8
mN	8
Mh	8
R7	8
[ɛ	8
8F	8
4V	8
RY	8
χ 	8
゙ 	8
:c	8
V4	8
6V	8
lG	8
D:	8
0k	8
“ 	8
oF	8
في	8
3O	8
°9	8
Uf	8
́T	8
z:	8
)J	8
̄q	8
уб	8
ɔˈ	8
а,	8
 н	8
ив	8
سي	8
U6	8
=V	8
+R	8
μV	8
/°	8
μs	8
a0	8
ιη	8
t2	8
dɑ	8
fɑ	8
ą	8
Γα	8
Nr	8
(中	8
星)	8
ˈʃ	8
lɔ	8
)|	8
,J	8
pʁ	8
ʒm	8
mɑ	8
əm	8
tɑ	8
за	8
s«	8
aʿ	8
υτ	8
*b	8
||	8
2b	8
æi	8
ак	8
иј	8
nɒ	8
ɒt	8
æb	8
Uo	8
` 	8
[=	8
 ي	8
ðm	8
ył	8
Q-	8
S:	8
(大	8
5a	8
o4	8
̀e	8
I°	8
ق 	8
9M	8
uʿ	8
ɔ/	8
Jn	8
P}	8
̣d	8
,C	8
YV	8
ात	8
्व	8
 ל	8
%[	8
c{	8
{ 	8
}&	8
kπ	8
q}	8
}z	8
DY	8
1b	8
"]	8

―	8
9+	8
-→	8
フォ	8
*R	8
J
	8
8+	8
ʊˈ	8
ʔw	8
ɛ́	8
ɤ́	8
ʔj	8
x”	8
̓,	8
ρ'	8
 भ	8
6S	8
̧.	8
N+	8

†	8
Ρη	8
ան	8
 𐍃	8
fþ	8
قا	8
県,	8
Æm	8
(金	8
œv	8
♭,	8
d7	8
6?	8
立技	8
~{	8
♭♭	8
͡ʒ	7
w]	7
dF	7
7g	7
.ʁ	7
yN	7
φ 	7
(β	7
(γ	7
(σ	7
PX	7
nG	7
Ds	7
:6	7
tA	7
"O	7
نش	7
هر	7
n*	7
 ک	7
وس	7
آ	7
از	7
عا	7
م 	7
 ق	7
جل	7
 ش	7
:l	7
d‘	7
‘A	7
‘I	7
ɪ]	7
)—	7
/ζ	7
γ,	7
δ,	7
μ.	7
×6	7
Mf	7
تو	7
نس	7
W
	7
j=	7
n\	7
kɛ	7
ɾa	7
{u	7
B]	7
ᾶ	7
.'	7
Æs	7
hæ	7
sU	7
ן 	7
§§	7
4⁄	7
UO	7
5⁄	7
I[	7
[3	7
̃,	7
:T	7
̣e	7
)g	7
ʁi	7
2;	7
°F	7
 ≈	7
υ,	7
ιθ	7
/'	7
8X	7
–V	7
N5	7
VV	7
b’	7
:7	7
εγ	7
تر	7
Hw	7
で	7
モン	7
ンス	7
スタ	7
 ח	7
“C	7
ΠΟ	7
đ 	7
вн	7
lP	7
§2	7
'J	7
̣,	7
لع	7
YA	7
0R	7
œ 	7
̓φ	7
r”	7
]E	7
[y	7
eð	7
HG	7
ɪə	7
0’	7
9!	7
3!	7
{9	7
k+	7
r_	7
ɔʁ	7
ʁ/	7
«e	7
lD	7
θa	7
ى 	7
9h	7
e+	7
ал	7
 г	7
XB	7
Ør	7
Λε	7
י 	7
oE	7
͂λ	7
επ	7
 神	7
神)	7
qf	7
̦e	7
Rw	7
ɾˈ	7
ту	7
ур	7
 п	7
 ̄	7
ʻe	7

η	7
η
	7
̆c	7
,z	7
.{	7
بي	7
iH	7
’[	7
ем	7
вс	7
GQ	7
dɛ	7
»C	7
a?	7
Lv	7
~F	7
πη	7
)»	7
UW	7
͂δ	7
LY	7
ʁ 	7
Uu	7
XM	7
mO	7
U
	7
ḵ	7
]C	7
3−	7
ун	7
Qs	7
pɪ	7
wɪ	7
pə	7
Ко	7
#t	7
ı,	7
ǫ	7
mæ	7
8−	7
Αʹ	7
«)	7
iA	7
øk	7
m;	7
يا	7
⁄3	7
uL	7
yD	7
)Y	7
(フ	7
̈/	7
n—	7
QB	7
MZ	7
ˈj	7
 м	7
 М	7
рс	7
ー,	7
Bf	7
لح	7
عب	7
Vc	7
͂ͅ	7
σχ	7
θι	7
͂ο	7
ἡ	7
GK	7
J0	7
,l	7
d9	7
̃l	7
Æo	7
iW	7
nR	7
[4	7
R8	7
ˈɡ	7
)d	7
0b	7
6−	7
4R	7
ве	7
6D	7
YY	7
нд	7
Лу	7
゚ー	7
χ,	7
ːj	7
#L	7
XA	7
uˈ	7
1M	7
9C	7
ук	7
Па	7
Ср	7
 в	7
sɪ	7
y—	7
ˈ 	7
](	7
 Υ	7
̓ω	7
t—	7
Bb	7
(三	7
 א	7
ˈz	7
:t	7
A]	7
lE	7
(ʿ	7
rʾ	7
—)	7
":	7
1J	7
5J	7
o–	7
}]	7
二荒	7
Ws	7
[ˌ	7
?—	7
̌̇	7
מי	7
2T	7
:.	7
لك	7
र्	7
त्	7
भू	7
+F	7
)t	7
S[	7
k’	7
WY	7
ił	7
(国	7
2F	7
t_	7
:V	7
са	7
кс	7
,/	7
_d	7
v–	7
—D	7
łi	7
7H	7
J2	7
ォー	7
ース	7
jɑ	7
ʁa	7
h`	7
̧-	7
lː	7
 ʉ	7
mː	7

¬	7
¬
	7
	 	7
)«	7
Tf	7
ʻU	7
u‘	7
xk	7
iD	7
Fœ	7
b:	7
lT	7
(シ	7
sQ	7
o—	7
’P	7
 ل	7
مو	7
漢 	7
«B	7
 二	7
漫画	7
יָ	7
הּ	7
ּ 	7
v"	7
«“	7
?»	7
シカ	7
l♯	7
ụ	7
̆́	7
 ㄧ	7
E'	7
3(	6
)i	6
Αν	6
ρρ	6
8H	6
9g	6
μν	6
4;	6
(Μ	6
αχ	6
τυ	6
p2	6
جم	6
سل	6
ند	6
ر,	6
هم	6
وی	6
 ز	6
G$	6
ζ,	6
λ,	6
Ù	6
בי	6
KJ	6
=y	6
Ft	6
Km	6
ːk	6
}w	6
W}	6
{*	6
*}	6
]}	6
p3	6
N_	6
,k	6
i\	6
ʃa	6
UJ	6
Jg	6
7L	6
H+	6
yE	6
]r	6
]t	6
(@	6
@)	6
C(	6
ξα	6
ון	6
רו	6
FY	6
Ï	6
VQ	6
,v	6
’r	6
,N	6
gʏ	6
ʏ:	6
Rs	6
 Ϝ	6
τ 	6
βρ	6
bɔ	6
əz	6
*v	6
iQ	6
’]	6
5x	6
Øy	6
Ά	6
ωδ	6
(Π	6
Πο	6
UX	6
,I	6
仮名	6
]O	6
゚ケ	6
ケッ	6
トモ	6
゚カ	6
“c	6
́ͅ	6
 Е	6
си	6
BY	6
ʃ/	6
̇o	6
 ص	6
 ط	6
ف 	6
Rm	6
x;	6
T=	6
"Q	6
λτ	6
Uy	6
æk	6
3"	6
#S	6
’N	6
(数	6
ニコ	6
×4	6
8×	6
;0	6
A"	6
7"	6
8"	6
"9	6
_a	6
_c	6
«d	6
X8	6
ʒə	6
7R	6

μ	6
μ
	6
 پ	6
cı	6
'Ø	6
O}	6
)3	6
mT	6
مح	6
c!	6
n3	6
ם 	6
əˈ	6
oʊ	6
ʁ.	6
oˈ	6
ν
	6
:9	6
Το	6
υζ	6
ζα	6
 三	6
i”	6
WL	6
KX	6
-]	6
[-	6
:,	6
B+	6
0⁄	6
 女	6
̀h	6
;1	6
P[	6
(£	6
о-	6
 з	6
̆.	6
ес	6
ат	6
X2	6
 አ	6
eʻ	6
HZ	6
4\	6
=x	6
=m	6
Cw	6
8I	6
́M	6
Nœ	6
Χα	6
ßi	6
゙,	6
5G	6
 セ	6
nɛ	6
Z8	6
ũ	6
Ὑ	6
ὺ	6
B"	6
,D	6
uN	6
və	6
2L	6
v2	6
L:	6
N9	6
r4	6
r5	6
̱]	6
+/	6
t0	6
 Д	6
(Β	6
нс	6
̂w	6
 ש	6
שו	6
_e	6
ɛ 	6
a»	6
́ε	6
ητ	6
Xl	6
k1	6
e#	6
ɪˈ	6
ᾱ	6
'α	6
λφ	6
bæ	6
2s	6
;8	6
jy	6
(江	6
F0	6
V3	6
ɛs	6
«H	6
ول	6
̃c	6
–G	6
̊i	6
ΤΗ	6
ΔI	6
пј	6
ɛ]	6
2t	6
Pc	6
̌R	6
де	6
лу	6
kF	6
Те	6
мо	6
ња	6
во	6
ње	6
4L	6
2M	6
m?	6
ис	6
ои	6
بد	6
Ḥ	6
Æl	6
kɪ	6
S}	6
{E	6
{f	6
f_	6
C=	6
pF	6
mV	6
kΩ	6
’L	6
μφ	6
ψι	6
[U	6
(η	6
ʻA	6
书 	6
̃f	6
ас	6
́B	6
aE	6
νν	6
 ב	6
א 	6
̈’	6
“J	6
tO	6
8N	6
’€	6
)Q	6
fʁ	6
̂]	6
/Z	6
8a	6
(±	6
’D	6
ギ	6
Bs	6

≃	6
≃
	6
̔ρ	6
 स	6
‘i	6
пу	6
рп	6
пс	6
сн	6
пр	6
сп	6
сл	6
аб	6
jɔ	6
KH	6
ːp	6
-ˈ	6
/–	6
ɛː	6
/U	6
天皇	6
/«	6
W4	6
7M	6
kN	6
P7	6
لق	6
ːl	6
*k	6
ト,	6
ȝ 	6
 ʓ	6
J·	6
9b	6
‘u	6
Z/	6
φ(	6
cW	6
ŋ/	6
HH	6
ру	6
ˈw	6
7j	6
َا	6
ʒ/	6
ع 	6
ɛt	6
́'	6
P"	6
ि 	6
לא	6
l_	6
ج 	6
(ヤ	6
ヤマ	6
ー)	6
R∴	6
YW	6
XF	6
会,	6
人民	6
ʂʊ	6
˧˥	6
kʊ	6
\|	6
p+	6
i2	6
RQ	6
bT	6
Бе	6
nđ	6
đa	6
ođ	6
'6	6
/Δ	6
G"	6
l\	6
J_	6
C°	6
 غ	6
 ¢	6
¢ 	6
GĦ	6
ɪθ	6
̯ 	6
̯ʔ	6
zɪ	6
фк	6
пе	6
 ɑ	6
8}	6
V[	6
द 	6
ṅ	6
]V	6
8R	6
ṛ	6
(&	6
(千	6
E"	6
Q+	6
:"	6
C"	6
d̥	6
s̻	6
ク)	6
’K	6
σφ	6
q1	6
o»	6
Qk	6
Πk	6
]=	6
k†	6
oς	6
 唐	6
 漢	6
𐍄𐌰	6
`-	6
1P	6
コウ	6
vb	6
6T	6
F9	6
‰
	6
玄奘	6
三藏	6
藏 	6
ナウ	6
ウシ	6
7S	6
::	6
o♭	6
̉i	6
fC	6
ん 	6
iZ	6
)p	5
Q8	5
*p	5
Γε	5
υ)	5
±1	5
0g	5
,M	5
σ 	5
kL	5
øe	5
مه	5
دو	5
نی	5
tJ	5
XO	5
ˈv	5
vɑ	5
ε.	5
1×	5
u3	5
(’	5
υθ	5
ɛd	5
jə	5
a4	5
“V	5
eU	5
p1	5
ˈɾ	5
S"	5
]s	5
+y	5
E]	5
=A	5
=B	5
ɡa	5
εξ	5
9⁄	5
7⁄	5
4K	5
«P	5
Lc	5
wʊ	5
Hm	5
pq	5
R=	5
̮i	5
̌E	5
 ϛ	5
*W	5
π]	5
F(	5
ət	5
uS	5
́R	5
sɔ	5
gS	5
 ス	5
ηλ	5
Νο	5
TZ	5
名)	5
ンタ	5
ה,	5
ΚΗ	5
ΟΥ	5
ΕΥ	5
ɔs	5
ɔn	5
Ро	5
Ρω	5
~7	5
g(	5
Æn	5
Fs	5
̇j	5
X'	5
̇-	5
̇.	5
عل	5
ي)	5
-«	5
̄!	5
g}	5
Sæ	5
8E	5
lS	5
جا	5
ły	5
t”	5
]-	5
iə	5
kɒ	5
ə)	5
°N	5
る)	5
书,	5
tF	5
)U	5
{8	5
3\	5
"2	5
+c	5
Gf	5
Jj	5
u_	5
«i	5
xM	5
/ʁ	5
*M	5
rD	5
dW	5
hE	5
J7	5
M_	5
kS	5
پا	5
mı	5
+C	5
WQ	5
QH	5
̧)	5
)_	5
Κο	5
Ό	5
:h	5
cO	5
ḏ	5
/ˌ	5
ʊt	5
oɾ	5
aA	5
p}	5

⟨	5
⟨
	5
*w	5
Vv	5
ΝΗ	5
απ	5
φε	5
r3	5
I2	5
4?	5
子 	5
̆d	5

⇔	5
⇔
	5
̌z	5
ия	5
я 	5
аи	5
рт	5
*o	5
=f	5
=4	5
{F	5

Φ	5
8\	5
G}	5
oː	5
“F	5
nN	5
]h	5
bø	5
HX	5
£2	5
ーコ	5
コン	5
Gœ	5
L′	5
Lø	5
p"	5
*d	5
Nø	5
εφ	5
部,	5
ɛ.	5
,T	5
əd	5
[ɑ	5
t=	5
bɑ	5
Ua	5
Ld	5
メト	5
トロ	5
ロイ	5
イト	5
kT	5
i5	5
u+	5
 Ϙ	5
ῃ	5
:P	5
0G	5
«N	5
̆g	5
-π	5
C9	5
اف	5
7x	5
æv	5
#a	5
ブ	5
ρ)	5
h8	5
°7	5
وا	5
2−	5
9−	5
œ]	5
—L	5
2p	5
[z	5
̄́	5
λθ	5
øi	5
rF	5
(青	5
(文	5
€p	5
9S	5
 ر	5
ا)	5
̌-	5
o1	5
'Ħ	5
̇r	5
wɛ	5
クス	5
ス,	5
k"	5
z;	5
eZ	5
8?	5
8c	5
لل	5
 ʿ	5
ʿA	5
7m	5
–d	5
Ω.	5
iF	5
Q4	5
A^	5
Δω	5
δ’	5
βη	5
с 	5
ʼE	5
ʼU	5
J1	5
"Y	5
̓ε	5
(ι	5
l4	5
(土	5
P6	5
Z
	5
k[	5
ʃɛ	5
3c	5
tː	5
ɔɹ	5
Mx	5
нн	5
ны	5
ыи	5
па	5
н)	5
да	5
スー	5
κ)	5
8=	5
θυ	5
Vb	5
स्	5
1−	5
ˈi	5
k;	5
qt	5
Ба	5
ци	5
ја	5
иш	5
чк	5
ше	5
/Q	5
ʌm	5
sɛ	5
ʊl	5
[ɔ	5
ɔ]	5
S8	5
́ι	5
Ἁ	5
ιζ	5
̓ξ	5
(Α	5
͂)	5
Ευ	5
در	5
,«	5
–J	5
寺)	5
7E	5
mʊ	5
[]	5
:o	5
gA	5
p4	5
mL	5
ˈʔ	5
ʃl	5
υχ	5
π.	5
Uq	5
Ка	5
̧K	5
4J	5
 ȝ	5
[x	5
ȝ,	5
Xx	5
(ʾ	5
w"	5
»«	5
Øs	5
e‐	5
ˈx	5
 ɣ	5
-[	5
+q	5
σπ	5
x»	5
Σχ	5
5K	5
)*	5
уп	5
sI	5
كت	5
1m	5
म्	5
I9	5
(ר	5
חמ	5
-ο	5
ʁo	5
̃p	5
ʁp	5
Lw	5
न 	5
s4	5
|v	5
x!	5
अप	5
(西	5
マヤ	5
’M	5
 日	5
G6	5
イフ	5
“R	5
0r	5
中华	5
國 	5
ʊŋ	5
}n	5
;a	5
+t	5
x{	5
̸ 	5
,V	5
þa	5
DQ	5
̆с	5
َٔ	5
اد	5
(Χ	5
̀S	5
bC	5
q3	5
t1	5
*/	5
ɑs	5

β	5
β
	5
g3	5
:k	5
ħ/	5
/ʊ	5
QW	5
Pp	5
/ə	5
/ø	5
ø̞	5
ːm	5
›)	5
ч 	5
в 	5
W9	5
n4	5
LW	5
B8	5
人 	5
rG	5
 不	5
不 	5
没有	5
有 	5
没 	5
κ,	5
mH	5
ार	5
Zp	5
1E	5
l—	5
国宝	5
UY	5
oH	5
لط	5
̓ο	5
e■	5
゙ム	5
Næ	5
シャ	5
5’	5
’G	5
゙ッ	5
゙)	5
ɔl	5
तम	5
भा	5
P9	5
نت	5
Qc	5
■■	5
𐌰𐍄	5
♭)	5
§.	5
’"	5
عي	5
6J	5
7V	5
𐍃𐌰	5
𐍄 	5
6P	5
اة	5
لف	5
墳,	5
S_	5
(鉄	5
t‿	5
(孫	5
孫悟	5
悟空	5
ِي	5
Gp	5
.?	5
—a	5
8T	5
ամ	5
մա	5
i♮	5
♮,	5
 ㄨ	5
ʅ]	5
合気	5
 座	5
座技	5
 半	5
半身	5
身半	5
半立	5
(武	5
5g	5
sȝ	5
Fα	5
pG	5
ɒn	4
ɔ.	4
ʁɑ	4
υκ	4
̂x	4
]’	4
mø	4
دا	4
شه	4
شت	4
نه	4
مش	4
شک	4
ک 	4
ید	4
ز 	4
دل	4
لن	4
aʤ	4
مج	4
شو	4
مى	4
ى,	4
L‘	4
‘E	4
w:	4
q]	4
u4	4
r2	4
Nz	4
αο	4
́”	4

≥	4
≥
	4
rX	4
,n	4
aɾ	4
=}	4
lV	4
y^	4
C^	4

γ	4
γ
	4
b\	4
z_	4
ئ	4
ל)	4
«t	4
F[	4
T»	4
2l	4
V0	4
{K	4
אל	4
0c	4
8⁄	4
ːs	4
oJ	4
$0	4
Ϝ,	4
ϝα	4
γμ	4
y2	4
